Filled container:
Container contains 10000 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
2709: It is CIRCLE. Center coordinates: (36, -29), radius: 67. Perimeter = 420.973416; Color: PURPLE
2710: It is CIRCLE. Center coordinates: (54, -78), radius: 89. Perimeter = 559.203492; Color: ORANGE
2711: It is CIRCLE. Center coordinates: (29, 70), radius: 36. Perimeter = 226.194671; Color: CYAN
2712: It is CIRCLE. Center coordinates: (-66, 85), radius: 25. Perimeter = 157.079633; Color: RED
2713: It is RECTANGLE. Coordinates of angles: (-41, -58), (-20, 18). Perimeter = 194.000000; Color: PURPLE
2714: It is RECTANGLE. Coordinates of angles: (-16, 25), (49, 75). Perimeter = 230.000000; Color: PURPLE
2715: It is RECTANGLE. Coordinates of angles: (1, 73), (18, 156). Perimeter = 200.000000; Color: BLUE
2716: It is RECTANGLE. Coordinates of angles: (57, 26), (114, 60). Perimeter = 182.000000; Color: YELLOW
2717: It is TRIANGLE. Coordinates of vertices: (86, -26), (-41, -60), (-12, -20). Perimeter =  279.062410; Color: CYAN
2718: It is RECTANGLE. Coordinates of angles: (-41, -2), (-15, 54). Perimeter = 164.000000; Color: PURPLE
2719: It is RECTANGLE. Coordinates of angles: (97, 82), (117, 121). Perimeter = 118.000000; Color: BLUE
2720: It is CIRCLE. Center coordinates: (-93, 66), radius: 47. Perimeter = 295.309709; Color: PURPLE
2721: It is TRIANGLE. Coordinates of vertices: (-64, 6), (-83, 86), (8, 32). Perimeter =  264.591815; Color: ORANGE
2722: It is TRIANGLE. Coordinates of vertices: (-46, 6), (-86, 13), (67, -18). Perimeter =  312.237378; Color: CYAN
2723: It is TRIANGLE. Coordinates of vertices: (53, -70), (-76, -67), (63, -64). Perimeter =  279.729153; Color: GREEN
2724: It is CIRCLE. Center coordinates: (-23, 20), radius: 21. Perimeter = 131.946891; Color: RED
2725: It is RECTANGLE. Coordinates of angles: (-29, 33), (65, 50). Perimeter = 222.000000; Color: YELLOW
2726: It is TRIANGLE. Coordinates of vertices: (-34, -37), (-58, -42), (-72, 68). Perimeter =  247.067308; Color: CYAN
2727: It is TRIANGLE. Coordinates of vertices: (83, -100), (-3, 70), (-55, 3). Perimeter =  447.527112; Color: PURPLE
2728: It is RECTANGLE. Coordinates of angles: (-53, 31), (26, 34). Perimeter = 164.000000; Color: ORANGE
2729: It is RECTANGLE. Coordinates of angles: (94, -11), (167, 3). Perimeter = 174.000000; Color: PURPLE
2730: It is CIRCLE. Center coordinates: (-54, 55), radius: 7. Perimeter = 43.982297; Color: ORANGE
2731: It is CIRCLE. Center coordinates: (36, 48), radius: 59. Perimeter = 370.707933; Color: PURPLE
2732: It is TRIANGLE. Coordinates of vertices: (-100, 37), (12, 49), (-39, 62). Perimeter =  231.196011; Color: PURPLE
2733: It is CIRCLE. Center coordinates: (78, -52), radius: 90. Perimeter = 565.486678; Color: BLUE
2734: It is CIRCLE. Center coordinates: (-68, 27), radius: 61. Perimeter = 383.274304; Color: PURPLE
2735: It is TRIANGLE. Coordinates of vertices: (44, -22), (54, 56), (30, -29). Perimeter =  182.614159; Color: RED
2736: It is TRIANGLE. Coordinates of vertices: (86, -47), (20, 91), (-36, 80). Perimeter =  386.145800; Color: BLUE
2737: It is TRIANGLE. Coordinates of vertices: (84, -3), (3, -35), (84, -74). Perimeter =  247.991850; Color: PURPLE
2738: It is RECTANGLE. Coordinates of angles: (19, 36), (57, 36). Perimeter = 76.000000; Color: CYAN
2739: It is CIRCLE. Center coordinates: (-18, 34), radius: 21. Perimeter = 131.946891; Color: YELLOW
2740: It is RECTANGLE. Coordinates of angles: (-61, 72), (22, 115). Perimeter = 252.000000; Color: RED
2741: It is CIRCLE. Center coordinates: (-21, 36), radius: 16. Perimeter = 100.530965; Color: CYAN
2742: It is CIRCLE. Center coordinates: (90, -25), radius: 38. Perimeter = 238.761042; Color: GREEN
2743: It is RECTANGLE. Coordinates of angles: (-45, 48), (53, 131). Perimeter = 362.000000; Color: PURPLE
2744: It is CIRCLE. Center coordinates: (31, -34), radius: 82. Perimeter = 515.221195; Color: GREEN
2745: It is RECTANGLE. Coordinates of angles: (-12, -86), (45, -78). Perimeter = 130.000000; Color: YELLOW
2746: It is TRIANGLE. Coordinates of vertices: (97, 70), (99, -56), (-100, -47). Perimeter =  554.343706; Color: PURPLE
2747: It is RECTANGLE. Coordinates of angles: (47, -39), (128, -3). Perimeter = 234.000000; Color: ORANGE
2748: It is TRIANGLE. Coordinates of vertices: (-19, -77), (49, -84), (38, 88). Perimeter =  415.278768; Color: BLUE
2749: It is CIRCLE. Center coordinates: (57, 23), radius: 26. Perimeter = 163.362818; Color: PURPLE
2750: It is RECTANGLE. Coordinates of angles: (-3, 23), (15, 45). Perimeter = 80.000000; Color: YELLOW
2751: It is CIRCLE. Center coordinates: (-60, -44), radius: 10. Perimeter = 62.831853; Color: GREEN
2752: It is RECTANGLE. Coordinates of angles: (12, 37), (19, 86). Perimeter = 112.000000; Color: CYAN
2753: It is RECTANGLE. Coordinates of angles: (-21, -26), (68, 46). Perimeter = 322.000000; Color: RED
2754: It is RECTANGLE. Coordinates of angles: (80, 24), (135, 41). Perimeter = 144.000000; Color: PURPLE
2755: It is CIRCLE. Center coordinates: (94, 10), radius: 61. Perimeter = 383.274304; Color: BLUE
2756: It is TRIANGLE. Coordinates of vertices: (-81, 80), (33, 94), (-88, 68). Perimeter =  252.510744; Color: GREEN
2757: It is CIRCLE. Center coordinates: (26, 12), radius: 97. Perimeter = 609.468975; Color: PURPLE
2758: It is RECTANGLE. Coordinates of angles: (80, -3), (126, 88). Perimeter = 274.000000; Color: PURPLE
2759: It is CIRCLE. Center coordinates: (-85, -37), radius: 2. Perimeter = 12.566371; Color: CYAN
2760: It is RECTANGLE. Coordinates of angles: (-31, 36), (-29, 86). Perimeter = 104.000000; Color: CYAN
2761: It is TRIANGLE. Coordinates of vertices: (40, -33), (26, -62), (99, 30). Perimeter =  235.959470; Color: ORANGE
2762: It is TRIANGLE. Coordinates of vertices: (-73, -97), (29, 28), (-64, 12). Perimeter =  365.072291; Color: ORANGE
2763: It is CIRCLE. Center coordinates: (-31, -46), radius: 82. Perimeter = 515.221195; Color: YELLOW
2764: It is CIRCLE. Center coordinates: (-99, 77), radius: 21. Perimeter = 131.946891; Color: GREEN
2765: It is TRIANGLE. Coordinates of vertices: (-27, -35), (12, 2), (-75, 29). Perimeter =  224.852079; Color: GREEN
2766: It is TRIANGLE. Coordinates of vertices: (-65, 88), (80, -29), (13, -91). Perimeter =  472.858443; Color: BLUE
2767: It is RECTANGLE. Coordinates of angles: (-12, -81), (71, -59). Perimeter = 210.000000; Color: CYAN
2768: It is RECTANGLE. Coordinates of angles: (21, -90), (68, -12). Perimeter = 250.000000; Color: CYAN
2769: It is CIRCLE. Center coordinates: (78, -1), radius: 19. Perimeter = 119.380521; Color: BLUE
2770: It is RECTANGLE. Coordinates of angles: (28, -47), (72, 17). Perimeter = 216.000000; Color: YELLOW
2771: It is RECTANGLE. Coordinates of angles: (-6, 55), (75, 125). Perimeter = 302.000000; Color: YELLOW
2772: It is CIRCLE. Center coordinates: (87, -29), radius: 39. Perimeter = 245.044227; Color: GREEN
2773: It is TRIANGLE. Coordinates of vertices: (-48, 20), (76, -47), (22, -69). Perimeter =  312.482625; Color: CYAN
2774: It is TRIANGLE. Coordinates of vertices: (23, -31), (-82, -38), (75, 12). Perimeter =  337.478532; Color: RED
2775: It is TRIANGLE. Coordinates of vertices: (-48, 83), (-25, -95), (62, 38). Perimeter =  457.256104; Color: YELLOW
2776: It is CIRCLE. Center coordinates: (57, 97), radius: 45. Perimeter = 282.743339; Color: RED
2777: It is TRIANGLE. Coordinates of vertices: (50, -97), (-10, -55), (-69, 43). Perimeter =  371.370685; Color: PURPLE
2778: It is TRIANGLE. Coordinates of vertices: (-64, -67), (20, -85), (-93, -27). Perimeter =  262.329151; Color: ORANGE
2779: It is CIRCLE. Center coordinates: (-62, -29), radius: 38. Perimeter = 238.761042; Color: YELLOW
2780: It is CIRCLE. Center coordinates: (25, -20), radius: 91. Perimeter = 571.769863; Color: RED
2781: It is TRIANGLE. Coordinates of vertices: (-75, -83), (-65, -57), (-67, 64). Perimeter =  296.090830; Color: RED
2782: It is RECTANGLE. Coordinates of angles: (86, 98), (101, 163). Perimeter = 160.000000; Color: BLUE
2783: It is TRIANGLE. Coordinates of vertices: (-54, -45), (41, 52), (27, -39). Perimeter =  309.064411; Color: RED
2784: It is RECTANGLE. Coordinates of angles: (81, 68), (92, 130). Perimeter = 146.000000; Color: PURPLE
2785: It is RECTANGLE. Coordinates of angles: (-70, 36), (-62, 63). Perimeter = 70.000000; Color: CYAN
2786: It is TRIANGLE. Coordinates of vertices: (-19, -55), (94, -12), (13, -55). Perimeter =  244.610973; Color: GREEN
2787: It is CIRCLE. Center coordinates: (-87, -19), radius: 31. Perimeter = 194.778744; Color: PURPLE
2788: It is CIRCLE. Center coordinates: (-89, 95), radius: 81. Perimeter = 508.938010; Color: YELLOW
2789: It is CIRCLE. Center coordinates: (-46, 37), radius: 98. Perimeter = 615.752160; Color: YELLOW
2790: It is TRIANGLE. Coordinates of vertices: (47, 61), (59, -2), (12, 61). Perimeter =  177.732929; Color: PURPLE
2791: It is TRIANGLE. Coordinates of vertices: (26, 78), (-53, 0), (90, 9). Perimeter =  348.412589; Color: GREEN
2792: It is CIRCLE. Center coordinates: (-2, 55), radius: 57. Perimeter = 358.141562; Color: CYAN
2793: It is TRIANGLE. Coordinates of vertices: (46, 73), (14, 80), (-92, -89). Perimeter =  445.058307; Color: RED
2794: It is TRIANGLE. Coordinates of vertices: (-44, -78), (98, 33), (-88, -31). Perimeter =  441.320452; Color: ORANGE
2795: It is CIRCLE. Center coordinates: (96, 24), radius: 3. Perimeter = 18.849556; Color: CYAN
2796: It is RECTANGLE. Coordinates of angles: (51, 92), (89, 166). Perimeter = 224.000000; Color: BLUE
2797: It is TRIANGLE. Coordinates of vertices: (-71, 92), (13, -68), (-39, 61). Perimeter =  364.349355; Color: RED
2798: It is TRIANGLE. Coordinates of vertices: (-36, -83), (61, -61), (-96, -37). Perimeter =  333.891596; Color: GREEN
2799: It is TRIANGLE. Coordinates of vertices: (-80, -89), (-52, -65), (28, 22). Perimeter =  309.939616; Color: CYAN
2800: It is RECTANGLE. Coordinates of angles: (69, 65), (118, 78). Perimeter = 124.000000; Color: PURPLE
2801: It is CIRCLE. Center coordinates: (-44, -28), radius: 56. Perimeter = 351.858377; Color: BLUE
2802: It is CIRCLE. Center coordinates: (-44, -4), radius: 47. Perimeter = 295.309709; Color: GREEN
2803: It is TRIANGLE. Coordinates of vertices: (-38, 17), (13, -90), (2, 41). Perimeter =  296.641332; Color: YELLOW
2804: It is RECTANGLE. Coordinates of angles: (64, 14), (155, 52). Perimeter = 258.000000; Color: RED
2805: It is RECTANGLE. Coordinates of angles: (96, -54), (149, -26). Perimeter = 162.000000; Color: PURPLE
2806: It is CIRCLE. Center coordinates: (89, 9), radius: 15. Perimeter = 94.247780; Color: GREEN
2807: It is TRIANGLE. Coordinates of vertices: (-36, 85), (-57, 63), (69, -30). Perimeter =  342.742525; Color: PURPLE
2808: It is TRIANGLE. Coordinates of vertices: (-4, 15), (86, -8), (99, -91). Perimeter =  324.704856; Color: PURPLE
2809: It is CIRCLE. Center coordinates: (63, 70), radius: 35. Perimeter = 219.911486; Color: YELLOW
2810: It is CIRCLE. Center coordinates: (-26, -21), radius: 14. Perimeter = 87.964594; Color: YELLOW
2811: It is TRIANGLE. Coordinates of vertices: (-10, 31), (79, -3), (-2, -7). Perimeter =  215.204972; Color: ORANGE
2812: It is CIRCLE. Center coordinates: (81, -10), radius: 46. Perimeter = 289.026524; Color: BLUE
2813: It is RECTANGLE. Coordinates of angles: (55, 31), (122, 51). Perimeter = 174.000000; Color: RED
2814: It is CIRCLE. Center coordinates: (-37, 56), radius: 66. Perimeter = 414.690230; Color: YELLOW
2815: It is RECTANGLE. Coordinates of angles: (73, 35), (146, 120). Perimeter = 316.000000; Color: GREEN
2816: It is TRIANGLE. Coordinates of vertices: (-84, -88), (40, 58), (11, -77). Perimeter =  425.265969; Color: BLUE
2817: It is TRIANGLE. Coordinates of vertices: (66, -75), (-13, -22), (40, -6). Perimeter =  224.229946; Color: PURPLE
2818: It is TRIANGLE. Coordinates of vertices: (-79, 50), (19, 31), (-75, -31). Perimeter =  293.529058; Color: PURPLE
2819: It is RECTANGLE. Coordinates of angles: (-36, 80), (-10, 157). Perimeter = 206.000000; Color: YELLOW
2820: It is TRIANGLE. Coordinates of vertices: (-4, 86), (80, -9), (-2, -18). Perimeter =  313.322536; Color: CYAN
2821: It is RECTANGLE. Coordinates of angles: (-96, -24), (-88, 17). Perimeter = 98.000000; Color: ORANGE
2822: It is CIRCLE. Center coordinates: (-79, 74), radius: 86. Perimeter = 540.353936; Color: YELLOW
2823: It is CIRCLE. Center coordinates: (26, 84), radius: 94. Perimeter = 590.619419; Color: PURPLE
2824: It is RECTANGLE. Coordinates of angles: (-44, 50), (48, 122). Perimeter = 328.000000; Color: CYAN
2825: It is TRIANGLE. Coordinates of vertices: (29, -18), (3, -24), (80, 11). Perimeter =  169.933211; Color: PURPLE
2826: It is TRIANGLE. Coordinates of vertices: (3, -97), (-64, -19), (33, 77). Perimeter =  415.865802; Color: ORANGE
2827: It is RECTANGLE. Coordinates of angles: (47, -90), (74, -42). Perimeter = 150.000000; Color: BLUE
2828: It is RECTANGLE. Coordinates of angles: (39, 9), (78, 39). Perimeter = 138.000000; Color: BLUE
2829: It is TRIANGLE. Coordinates of vertices: (46, -13), (-57, -72), (41, -48). Perimeter =  254.952631; Color: GREEN
2830: It is TRIANGLE. Coordinates of vertices: (-36, 5), (95, 27), (-10, -34). Perimeter =  301.139759; Color: YELLOW
2831: It is RECTANGLE. Coordinates of angles: (-42, 30), (15, 115). Perimeter = 284.000000; Color: BLUE
2832: It is CIRCLE. Center coordinates: (-51, -20), radius: 99. Perimeter = 622.035345; Color: ORANGE
2833: It is CIRCLE. Center coordinates: (-29, -89), radius: 26. Perimeter = 163.362818; Color: PURPLE
2834: It is CIRCLE. Center coordinates: (-51, -54), radius: 56. Perimeter = 351.858377; Color: BLUE
2835: It is TRIANGLE. Coordinates of vertices: (59, 25), (41, -18), (58, 32). Perimeter =  106.497500; Color: YELLOW
2836: It is RECTANGLE. Coordinates of angles: (-9, -68), (32, -23). Perimeter = 172.000000; Color: CYAN
2837: It is CIRCLE. Center coordinates: (-59, -12), radius: 90. Perimeter = 565.486678; Color: GREEN
2838: It is CIRCLE. Center coordinates: (18, -80), radius: 67. Perimeter = 420.973416; Color: ORANGE
2839: It is RECTANGLE. Coordinates of angles: (24, -56), (34, 33). Perimeter = 198.000000; Color: PURPLE
2840: It is CIRCLE. Center coordinates: (91, -82), radius: 59. Perimeter = 370.707933; Color: RED
2841: It is TRIANGLE. Coordinates of vertices: (-60, 93), (70, 6), (58, 68). Perimeter =  340.195550; Color: CYAN
2842: It is TRIANGLE. Coordinates of vertices: (9, -98), (35, -28), (-94, -54). Perimeter =  318.271156; Color: PURPLE
2843: It is CIRCLE. Center coordinates: (-31, 17), radius: 15. Perimeter = 94.247780; Color: YELLOW
2844: It is CIRCLE. Center coordinates: (9, -65), radius: 6. Perimeter = 37.699112; Color: CYAN
2845: It is CIRCLE. Center coordinates: (56, -25), radius: 52. Perimeter = 326.725636; Color: PURPLE
2846: It is CIRCLE. Center coordinates: (25, -47), radius: 5. Perimeter = 31.415927; Color: GREEN
2847: It is RECTANGLE. Coordinates of angles: (90, 12), (114, 72). Perimeter = 168.000000; Color: YELLOW
2848: It is CIRCLE. Center coordinates: (-36, 71), radius: 75. Perimeter = 471.238898; Color: ORANGE
2849: It is RECTANGLE. Coordinates of angles: (12, 55), (35, 92). Perimeter = 120.000000; Color: RED
2850: It is TRIANGLE. Coordinates of vertices: (1, -48), (90, -23), (90, -88). Perimeter =  255.020190; Color: CYAN
2851: It is TRIANGLE. Coordinates of vertices: (27, -63), (43, -100), (66, -3). Perimeter =  211.561969; Color: CYAN
2852: It is TRIANGLE. Coordinates of vertices: (7, 53), (-94, 95), (-63, 85). Perimeter =  218.925163; Color: BLUE
2853: It is CIRCLE. Center coordinates: (49, -76), radius: 18. Perimeter = 113.097336; Color: CYAN
2854: It is TRIANGLE. Coordinates of vertices: (-47, -3), (-100, -27), (81, -43). Perimeter =  373.990996; Color: ORANGE
2855: It is CIRCLE. Center coordinates: (60, 85), radius: 88. Perimeter = 552.920307; Color: RED
2856: It is CIRCLE. Center coordinates: (-42, -90), radius: 77. Perimeter = 483.805269; Color: BLUE
2857: It is CIRCLE. Center coordinates: (80, 69), radius: 62. Perimeter = 389.557489; Color: PURPLE
2858: It is TRIANGLE. Coordinates of vertices: (56, 70), (76, 36), (27, -3). Perimeter =  180.621387; Color: YELLOW
2859: It is RECTANGLE. Coordinates of angles: (-17, 71), (11, 113). Perimeter = 140.000000; Color: PURPLE
2860: It is CIRCLE. Center coordinates: (96, -36), radius: 24. Perimeter = 150.796447; Color: PURPLE
2861: It is CIRCLE. Center coordinates: (70, 19), radius: 82. Perimeter = 515.221195; Color: YELLOW
2862: It is RECTANGLE. Coordinates of angles: (-84, 74), (-81, 155). Perimeter = 168.000000; Color: GREEN
2863: It is TRIANGLE. Coordinates of vertices: (-70, 70), (97, 99), (79, 37). Perimeter =  386.669928; Color: RED
2864: It is RECTANGLE. Coordinates of angles: (-2, 44), (26, 95). Perimeter = 158.000000; Color: CYAN
2865: It is RECTANGLE. Coordinates of angles: (-3, 14), (80, 29). Perimeter = 196.000000; Color: RED
2866: It is TRIANGLE. Coordinates of vertices: (13, 1), (-36, -78), (92, 88). Perimeter =  420.097016; Color: GREEN
2867: It is CIRCLE. Center coordinates: (12, -42), radius: 50. Perimeter = 314.159265; Color: PURPLE
2868: It is TRIANGLE. Coordinates of vertices: (28, -15), (-9, 84), (-6, 57). Perimeter =  212.478493; Color: GREEN
2869: It is RECTANGLE. Coordinates of angles: (96, -93), (101, -12). Perimeter = 172.000000; Color: BLUE
2870: It is RECTANGLE. Coordinates of angles: (2, 53), (9, 120). Perimeter = 148.000000; Color: PURPLE
2871: It is TRIANGLE. Coordinates of vertices: (-49, -81), (-97, -75), (-14, 12). Perimeter =  267.982973; Color: CYAN
2872: It is RECTANGLE. Coordinates of angles: (-96, -71), (-95, -43). Perimeter = 58.000000; Color: ORANGE
2873: It is CIRCLE. Center coordinates: (39, -78), radius: 42. Perimeter = 263.893783; Color: CYAN
2874: It is RECTANGLE. Coordinates of angles: (-32, 34), (-28, 102). Perimeter = 144.000000; Color: RED
2875: It is TRIANGLE. Coordinates of vertices: (-99, -70), (31, 39), (21, -7). Perimeter =  352.256332; Color: ORANGE
2876: It is TRIANGLE. Coordinates of vertices: (34, -10), (44, -91), (-33, 15). Perimeter =  284.142453; Color: YELLOW
2877: It is TRIANGLE. Coordinates of vertices: (27, -59), (-51, -29), (2, 7). Perimeter =  218.216804; Color: BLUE
2878: It is TRIANGLE. Coordinates of vertices: (18, 20), (-14, 55), (-68, 25). Perimeter =  195.342630; Color: BLUE
2879: It is TRIANGLE. Coordinates of vertices: (96, -75), (32, -69), (0, 24). Perimeter =  300.534185; Color: YELLOW
2880: It is TRIANGLE. Coordinates of vertices: (-9, 3), (15, 12), (51, 28). Perimeter =  130.027442; Color: PURPLE
2881: It is RECTANGLE. Coordinates of angles: (-80, 32), (-11, 104). Perimeter = 282.000000; Color: RED
2882: It is CIRCLE. Center coordinates: (-4, -14), radius: 2. Perimeter = 12.566371; Color: BLUE
