Container with deleted elements:
Container contains 4698 elements.
0: It is TRIANGLE. Coordinates of vertices: (-90, -29), (7, -67), (22, 76). Perimeter =  401.484279; Color: GREEN
1424: It is TRIANGLE. Coordinates of vertices: (-89, -23), (75, 63), (-28, 78). Perimeter =  407.259020; Color: ORANGE
1425: It is CIRCLE. Center coordinates: (-96, -76), radius: 92. Perimeter = 578.053048; Color: BLUE
1426: It is TRIANGLE. Coordinates of vertices: (-16, 33), (51, -57), (-39, -45). Perimeter =  284.317543; Color: RED
1427: It is TRIANGLE. Coordinates of vertices: (-55, -55), (-22, 11), (-80, 92). Perimeter =  322.525235; Color: BLUE
1428: It is CIRCLE. Center coordinates: (-4, 38), radius: 94. Perimeter = 590.619419; Color: GREEN
1429: It is TRIANGLE. Coordinates of vertices: (62, 67), (-75, -29), (-97, -13). Perimeter =  372.481692; Color: PURPLE
1430: It is TRIANGLE. Coordinates of vertices: (42, -99), (-34, -95), (99, 31). Perimeter =  401.259896; Color: GREEN
1431: It is TRIANGLE. Coordinates of vertices: (-65, -48), (69, -49), (-63, 83). Perimeter =  451.695188; Color: RED
1432: It is TRIANGLE. Coordinates of vertices: (66, 4), (-38, -98), (-35, 50). Perimeter =  404.683245; Color: BLUE
1433: It is CIRCLE. Center coordinates: (-19, -91), radius: 93. Perimeter = 584.336233; Color: GREEN
1434: It is RECTANGLE. Coordinates of angles: (36, -62), (115, 31). Perimeter = 344.000000; Color: CYAN
1435: It is CIRCLE. Center coordinates: (69, 31), radius: 86. Perimeter = 540.353936; Color: PURPLE
1436: It is RECTANGLE. Coordinates of angles: (-39, -23), (46, 31). Perimeter = 278.000000; Color: GREEN
1437: It is CIRCLE. Center coordinates: (76, 39), radius: 51. Perimeter = 320.442451; Color: CYAN
1438: It is RECTANGLE. Coordinates of angles: (-17, -28), (54, 54). Perimeter = 306.000000; Color: ORANGE
1439: It is TRIANGLE. Coordinates of vertices: (-22, 76), (-91, 15), (39, -79). Perimeter =  419.093517; Color: RED
1440: It is TRIANGLE. Coordinates of vertices: (87, -77), (-46, 50), (61, 71). Perimeter =  443.204417; Color: RED
1441: It is CIRCLE. Center coordinates: (37, 89), radius: 62. Perimeter = 389.557489; Color: GREEN
1442: It is TRIANGLE. Coordinates of vertices: (-13, 93), (-39, 38), (37, -72). Perimeter =  366.946400; Color: RED
1443: It is TRIANGLE. Coordinates of vertices: (-23, -81), (69, 79), (94, -86). Perimeter =  468.554333; Color: PURPLE
1444: It is CIRCLE. Center coordinates: (-66, -39), radius: 44. Perimeter = 276.460153; Color: RED
1445: It is TRIANGLE. Coordinates of vertices: (-67, -55), (58, -32), (71, -99). Perimeter =  340.192674; Color: ORANGE
1446: It is TRIANGLE. Coordinates of vertices: (48, -86), (-31, 44), (-92, -90). Perimeter =  439.409904; Color: YELLOW
1447: It is TRIANGLE. Coordinates of vertices: (88, -47), (61, -63), (-97, 96). Perimeter =  489.363395; Color: GREEN
1448: It is TRIANGLE. Coordinates of vertices: (-88, 74), (67, -7), (1, -54). Perimeter =  411.813833; Color: ORANGE
1449: It is TRIANGLE. Coordinates of vertices: (96, 73), (-51, -82), (35, 13). Perimeter =  427.328452; Color: BLUE
1450: It is CIRCLE. Center coordinates: (-4, 38), radius: 60. Perimeter = 376.991118; Color: BLUE
1451: It is TRIANGLE. Coordinates of vertices: (79, -45), (-98, 60), (-85, 53). Perimeter =  411.615429; Color: ORANGE
1452: It is TRIANGLE. Coordinates of vertices: (90, 41), (-7, 95), (-67, 62). Perimeter =  337.892522; Color: GREEN
1453: It is TRIANGLE. Coordinates of vertices: (26, -11), (72, 88), (-81, 42). Perimeter =  388.337333; Color: ORANGE
1454: It is CIRCLE. Center coordinates: (-65, 50), radius: 77. Perimeter = 483.805269; Color: ORANGE
1455: It is TRIANGLE. Coordinates of vertices: (-30, -49), (91, 21), (81, 11). Perimeter =  280.109708; Color: BLUE
1456: It is CIRCLE. Center coordinates: (-51, 88), radius: 44. Perimeter = 276.460153; Color: RED
1457: It is RECTANGLE. Coordinates of angles: (51, 80), (104, 175). Perimeter = 296.000000; Color: RED
1458: It is CIRCLE. Center coordinates: (-6, 64), radius: 63. Perimeter = 395.840674; Color: RED
1459: It is CIRCLE. Center coordinates: (77, 2), radius: 48. Perimeter = 301.592895; Color: BLUE
1460: It is TRIANGLE. Coordinates of vertices: (50, 96), (-97, 75), (-30, 60). Perimeter =  304.877848; Color: ORANGE
1461: It is TRIANGLE. Coordinates of vertices: (21, 92), (72, 16), (-78, 76). Perimeter =  353.365492; Color: RED
1462: It is CIRCLE. Center coordinates: (55, 46), radius: 59. Perimeter = 370.707933; Color: CYAN
1463: It is TRIANGLE. Coordinates of vertices: (-51, -97), (-66, -72), (17, 68). Perimeter =  370.372057; Color: YELLOW
1464: It is CIRCLE. Center coordinates: (68, 43), radius: 90. Perimeter = 565.486678; Color: ORANGE
1465: It is CIRCLE. Center coordinates: (53, -49), radius: 91. Perimeter = 571.769863; Color: GREEN
1466: It is TRIANGLE. Coordinates of vertices: (30, 91), (-61, 42), (-61, -39). Perimeter =  343.038984; Color: ORANGE
1467: It is RECTANGLE. Coordinates of angles: (-53, -85), (8, 1). Perimeter = 294.000000; Color: PURPLE
1468: It is TRIANGLE. Coordinates of vertices: (-22, 21), (-97, 77), (40, -8). Perimeter =  323.273822; Color: RED
1469: It is TRIANGLE. Coordinates of vertices: (-42, 88), (60, -44), (57, 4). Perimeter =  344.745434; Color: YELLOW
1470: It is CIRCLE. Center coordinates: (98, -8), radius: 53. Perimeter = 333.008821; Color: CYAN
1471: It is CIRCLE. Center coordinates: (-75, -66), radius: 77. Perimeter = 483.805269; Color: RED
1472: It is TRIANGLE. Coordinates of vertices: (-11, -32), (22, 65), (-31, -65). Perimeter =  281.436057; Color: GREEN
1473: It is CIRCLE. Center coordinates: (-61, -13), radius: 92. Perimeter = 578.053048; Color: YELLOW
1474: It is TRIANGLE. Coordinates of vertices: (-42, 39), (37, -2), (84, -11). Perimeter =  272.417668; Color: PURPLE
1475: It is CIRCLE. Center coordinates: (-86, -11), radius: 58. Perimeter = 364.424748; Color: RED
1476: It is TRIANGLE. Coordinates of vertices: (30, -65), (71, -93), (-73, 18). Perimeter =  363.744613; Color: CYAN
1477: It is TRIANGLE. Coordinates of vertices: (8, 74), (51, 89), (-82, -100). Perimeter =  472.545159; Color: BLUE
1478: It is TRIANGLE. Coordinates of vertices: (-58, -88), (69, -43), (67, 95). Perimeter =  494.368059; Color: CYAN
1479: It is TRIANGLE. Coordinates of vertices: (96, 93), (-30, -59), (-93, 36). Perimeter =  508.832967; Color: RED
1480: It is TRIANGLE. Coordinates of vertices: (-52, -19), (26, 49), (99, 25). Perimeter =  337.603469; Color: GREEN
1481: It is TRIANGLE. Coordinates of vertices: (63, -67), (91, 18), (-58, -73). Perimeter =  385.232636; Color: CYAN
1482: It is TRIANGLE. Coordinates of vertices: (-9, 49), (-20, -63), (97, -79). Perimeter =  396.820491; Color: BLUE
1483: It is TRIANGLE. Coordinates of vertices: (-64, -76), (78, 2), (68, 28). Perimeter =  357.916734; Color: CYAN
1484: It is CIRCLE. Center coordinates: (72, 12), radius: 69. Perimeter = 433.539786; Color: RED
1485: It is CIRCLE. Center coordinates: (14, 66), radius: 85. Perimeter = 534.070751; Color: RED
1486: It is TRIANGLE. Coordinates of vertices: (-35, -1), (89, 88), (80, 2). Perimeter =  354.142320; Color: BLUE
1487: It is TRIANGLE. Coordinates of vertices: (57, 96), (27, 42), (79, -80). Perimeter =  371.763209; Color: CYAN
1488: It is CIRCLE. Center coordinates: (-74, 19), radius: 70. Perimeter = 439.822971; Color: CYAN
1489: It is TRIANGLE. Coordinates of vertices: (-42, 73), (-47, 29), (82, 75). Perimeter =  305.255505; Color: YELLOW
1490: It is CIRCLE. Center coordinates: (-44, -19), radius: 59. Perimeter = 370.707933; Color: CYAN
1491: It is TRIANGLE. Coordinates of vertices: (-28, -26), (-99, 29), (27, -93). Perimeter =  351.879534; Color: RED
1492: It is TRIANGLE. Coordinates of vertices: (-31, 8), (63, -60), (98, 74). Perimeter =  399.416143; Color: ORANGE
1493: It is RECTANGLE. Coordinates of angles: (62, -44), (133, 55). Perimeter = 340.000000; Color: GREEN
1494: It is TRIANGLE. Coordinates of vertices: (16, -46), (30, 70), (63, 77). Perimeter =  282.249868; Color: YELLOW
1495: It is RECTANGLE. Coordinates of angles: (98, -25), (169, 63). Perimeter = 318.000000; Color: CYAN
1496: It is TRIANGLE. Coordinates of vertices: (-49, 96), (67, 60), (98, -84). Perimeter =  501.155192; Color: ORANGE
1497: It is RECTANGLE. Coordinates of angles: (80, -44), (179, 2). Perimeter = 290.000000; Color: CYAN
1498: It is TRIANGLE. Coordinates of vertices: (41, -69), (-72, -61), (-13, 99). Perimeter =  460.279648; Color: PURPLE
1499: It is CIRCLE. Center coordinates: (35, 15), radius: 78. Perimeter = 490.088454; Color: BLUE
1500: It is CIRCLE. Center coordinates: (-14, -78), radius: 72. Perimeter = 452.389342; Color: CYAN
1501: It is TRIANGLE. Coordinates of vertices: (66, 29), (-60, -45), (-20, 61). Perimeter =  351.179866; Color: PURPLE
1502: It is CIRCLE. Center coordinates: (37, -92), radius: 89. Perimeter = 559.203492; Color: ORANGE
1503: It is TRIANGLE. Coordinates of vertices: (28, -96), (-1, -22), (13, 71). Perimeter =  341.199717; Color: ORANGE
1504: It is RECTANGLE. Coordinates of angles: (56, 96), (145, 178). Perimeter = 342.000000; Color: GREEN
1505: It is CIRCLE. Center coordinates: (56, 20), radius: 47. Perimeter = 295.309709; Color: RED
1506: It is TRIANGLE. Coordinates of vertices: (-38, -95), (17, 19), (38, -35). Perimeter =  281.343460; Color: GREEN
1507: It is CIRCLE. Center coordinates: (99, 50), radius: 45. Perimeter = 282.743339; Color: ORANGE
1508: It is CIRCLE. Center coordinates: (6, 14), radius: 44. Perimeter = 276.460153; Color: CYAN
1509: It is TRIANGLE. Coordinates of vertices: (32, -90), (-34, 52), (77, -78). Perimeter =  374.102668; Color: GREEN
1510: It is CIRCLE. Center coordinates: (-83, -17), radius: 73. Perimeter = 458.672527; Color: PURPLE
1511: It is TRIANGLE. Coordinates of vertices: (-41, 54), (-55, -29), (-6, -87). Perimeter =  305.379081; Color: GREEN
1512: It is CIRCLE. Center coordinates: (-69, -10), radius: 58. Perimeter = 364.424748; Color: CYAN
1513: It is TRIANGLE. Coordinates of vertices: (-79, 48), (70, -35), (-72, -36). Perimeter =  396.852591; Color: BLUE
1514: It is CIRCLE. Center coordinates: (-80, 35), radius: 78. Perimeter = 490.088454; Color: PURPLE
1515: It is TRIANGLE. Coordinates of vertices: (23, 96), (-44, -78), (69, -42). Perimeter =  450.514473; Color: PURPLE
1516: It is TRIANGLE. Coordinates of vertices: (78, 17), (-94, 23), (4, -83). Perimeter =  440.867851; Color: CYAN
1517: It is CIRCLE. Center coordinates: (-100, 69), radius: 48. Perimeter = 301.592895; Color: PURPLE
1518: It is TRIANGLE. Coordinates of vertices: (6, 61), (43, -67), (-68, -19). Perimeter =  363.151312; Color: BLUE
1519: It is CIRCLE. Center coordinates: (-36, 88), radius: 89. Perimeter = 559.203492; Color: BLUE
1520: It is CIRCLE. Center coordinates: (86, -99), radius: 44. Perimeter = 276.460153; Color: ORANGE
1521: It is CIRCLE. Center coordinates: (-42, 36), radius: 73. Perimeter = 458.672527; Color: GREEN
1522: It is TRIANGLE. Coordinates of vertices: (-60, -81), (71, 14), (27, -42). Perimeter =  328.380355; Color: PURPLE
1523: It is CIRCLE. Center coordinates: (68, -37), radius: 83. Perimeter = 521.504380; Color: BLUE
1524: It is CIRCLE. Center coordinates: (34, 55), radius: 76. Perimeter = 477.522083; Color: BLUE
1525: It is TRIANGLE. Coordinates of vertices: (-38, -39), (93, -66), (69, 44). Perimeter =  381.759120; Color: GREEN
1526: It is CIRCLE. Center coordinates: (-44, -15), radius: 45. Perimeter = 282.743339; Color: YELLOW
1527: It is TRIANGLE. Coordinates of vertices: (-46, 13), (76, 60), (42, -24). Perimeter =  316.822321; Color: YELLOW
1528: It is CIRCLE. Center coordinates: (-13, 10), radius: 61. Perimeter = 383.274304; Color: BLUE
1529: It is TRIANGLE. Coordinates of vertices: (-61, 85), (59, 88), (37, 4). Perimeter =  334.012321; Color: RED
1530: It is CIRCLE. Center coordinates: (68, 66), radius: 89. Perimeter = 559.203492; Color: YELLOW
1531: It is CIRCLE. Center coordinates: (46, -60), radius: 70. Perimeter = 439.822971; Color: ORANGE
1532: It is CIRCLE. Center coordinates: (71, 67), radius: 47. Perimeter = 295.309709; Color: ORANGE
1533: It is TRIANGLE. Coordinates of vertices: (94, 77), (-65, -48), (96, -46). Perimeter =  486.280999; Color: ORANGE
1534: It is CIRCLE. Center coordinates: (33, -36), radius: 68. Perimeter = 427.256601; Color: ORANGE
1535: It is TRIANGLE. Coordinates of vertices: (95, 90), (27, -58), (-67, -31). Perimeter =  462.875398; Color: ORANGE
1536: It is CIRCLE. Center coordinates: (-82, -30), radius: 85. Perimeter = 534.070751; Color: GREEN
1537: It is TRIANGLE. Coordinates of vertices: (94, -14), (73, -30), (-69, -79). Perimeter =  352.099461; Color: RED
1538: It is CIRCLE. Center coordinates: (16, -87), radius: 71. Perimeter = 446.106157; Color: ORANGE
1539: It is RECTANGLE. Coordinates of angles: (-54, 49), (9, 124). Perimeter = 276.000000; Color: BLUE
1540: It is CIRCLE. Center coordinates: (54, -97), radius: 70. Perimeter = 439.822971; Color: PURPLE
1541: It is CIRCLE. Center coordinates: (3, -44), radius: 51. Perimeter = 320.442451; Color: PURPLE
1542: It is TRIANGLE. Coordinates of vertices: (62, -84), (-90, 34), (77, -30). Perimeter =  427.314741; Color: ORANGE
1543: It is RECTANGLE. Coordinates of angles: (56, -9), (144, 54). Perimeter = 302.000000; Color: YELLOW
1544: It is RECTANGLE. Coordinates of angles: (-60, 62), (15, 140). Perimeter = 306.000000; Color: BLUE
1545: It is TRIANGLE. Coordinates of vertices: (-80, 73), (12, -5), (-40, -86). Perimeter =  380.824222; Color: RED
1546: It is TRIANGLE. Coordinates of vertices: (93, -48), (-18, 41), (28, 0). Perimeter =  284.696413; Color: ORANGE
1547: It is RECTANGLE. Coordinates of angles: (-24, 53), (54, 126). Perimeter = 302.000000; Color: BLUE
1548: It is CIRCLE. Center coordinates: (-51, -95), radius: 67. Perimeter = 420.973416; Color: BLUE
1549: It is TRIANGLE. Coordinates of vertices: (-3, 29), (-13, -20), (-98, 70). Perimeter =  277.273985; Color: RED
1550: It is TRIANGLE. Coordinates of vertices: (-22, -93), (80, 21), (13, -21). Perimeter =  312.102729; Color: PURPLE
1551: It is RECTANGLE. Coordinates of angles: (49, -39), (94, 55). Perimeter = 278.000000; Color: PURPLE
1552: It is CIRCLE. Center coordinates: (-48, 83), radius: 52. Perimeter = 326.725636; Color: YELLOW
1553: It is TRIANGLE. Coordinates of vertices: (-52, 5), (91, -86), (-100, -55). Perimeter =  439.836107; Color: CYAN
1554: It is CIRCLE. Center coordinates: (54, 64), radius: 54. Perimeter = 339.292007; Color: ORANGE
1555: It is TRIANGLE. Coordinates of vertices: (-48, 13), (85, 87), (64, -7). Perimeter =  362.289411; Color: YELLOW
1556: It is TRIANGLE. Coordinates of vertices: (45, 70), (0, -88), (38, -58). Perimeter =  340.889429; Color: ORANGE
1557: It is CIRCLE. Center coordinates: (-72, -18), radius: 50. Perimeter = 314.159265; Color: CYAN
1558: It is CIRCLE. Center coordinates: (-28, -69), radius: 77. Perimeter = 483.805269; Color: ORANGE
1559: It is TRIANGLE. Coordinates of vertices: (-44, -41), (-8, -95), (-86, 40). Perimeter =  312.054798; Color: GREEN
1560: It is TRIANGLE. Coordinates of vertices: (67, 75), (68, -20), (5, -23). Perimeter =  274.042163; Color: ORANGE
1561: It is CIRCLE. Center coordinates: (47, -89), radius: 82. Perimeter = 515.221195; Color: CYAN
1562: It is CIRCLE. Center coordinates: (94, 19), radius: 72. Perimeter = 452.389342; Color: PURPLE
1563: It is CIRCLE. Center coordinates: (-96, 5), radius: 89. Perimeter = 559.203492; Color: BLUE
1564: It is TRIANGLE. Coordinates of vertices: (98, 40), (-81, 75), (83, -2). Perimeter =  408.164608; Color: CYAN
1565: It is TRIANGLE. Coordinates of vertices: (13, -91), (-60, -49), (-87, 55). Perimeter =  368.630885; Color: RED
1566: It is CIRCLE. Center coordinates: (-100, -57), radius: 78. Perimeter = 490.088454; Color: ORANGE
1567: It is CIRCLE. Center coordinates: (-52, 12), radius: 74. Perimeter = 464.955713; Color: BLUE
1568: It is CIRCLE. Center coordinates: (-69, 95), radius: 95. Perimeter = 596.902604; Color: GREEN
1569: It is RECTANGLE. Coordinates of angles: (-4, -19), (52, 61). Perimeter = 272.000000; Color: RED
1570: It is CIRCLE. Center coordinates: (44, -27), radius: 75. Perimeter = 471.238898; Color: ORANGE
1571: It is CIRCLE. Center coordinates: (-84, 3), radius: 62. Perimeter = 389.557489; Color: RED
1572: It is TRIANGLE. Coordinates of vertices: (79, -97), (29, -85), (-79, -73). Perimeter =  319.896852; Color: CYAN
1573: It is CIRCLE. Center coordinates: (87, -91), radius: 83. Perimeter = 521.504380; Color: RED
1574: It is RECTANGLE. Coordinates of angles: (34, 12), (99, 108). Perimeter = 322.000000; Color: RED
1575: It is TRIANGLE. Coordinates of vertices: (-40, 92), (8, 15), (80, -40). Perimeter =  359.732237; Color: ORANGE
1576: It is CIRCLE. Center coordinates: (12, 47), radius: 60. Perimeter = 376.991118; Color: CYAN
1577: It is TRIANGLE. Coordinates of vertices: (-41, -22), (78, 91), (18, -56). Perimeter =  390.972570; Color: RED
1578: It is TRIANGLE. Coordinates of vertices: (-19, 96), (75, -83), (-54, 99). Perimeter =  460.389651; Color: BLUE
1579: It is CIRCLE. Center coordinates: (-84, 94), radius: 44. Perimeter = 276.460153; Color: GREEN
1580: It is TRIANGLE. Coordinates of vertices: (-94, -62), (31, 80), (96, 12). Perimeter =  487.150869; Color: BLUE
1581: It is TRIANGLE. Coordinates of vertices: (-83, -82), (-98, -36), (-6, 38). Perimeter =  309.031461; Color: CYAN
1582: It is CIRCLE. Center coordinates: (-6, -51), radius: 69. Perimeter = 433.539786; Color: ORANGE
1583: It is CIRCLE. Center coordinates: (75, -14), radius: 54. Perimeter = 339.292007; Color: GREEN
1584: It is TRIANGLE. Coordinates of vertices: (94, -86), (-67, 86), (-66, 90). Perimeter =  477.575197; Color: YELLOW
1585: It is TRIANGLE. Coordinates of vertices: (-4, 48), (-93, 81), (2, -70). Perimeter =  391.471894; Color: RED
1586: It is TRIANGLE. Coordinates of vertices: (84, -83), (-53, -75), (42, -58). Perimeter =  282.619842; Color: ORANGE
1587: It is CIRCLE. Center coordinates: (-72, -70), radius: 76. Perimeter = 477.522083; Color: YELLOW
1588: It is RECTANGLE. Coordinates of angles: (20, 91), (107, 166). Perimeter = 324.000000; Color: YELLOW
1589: It is TRIANGLE. Coordinates of vertices: (59, -37), (69, -48), (-62, -70). Perimeter =  273.119849; Color: BLUE
1590: It is CIRCLE. Center coordinates: (-73, 88), radius: 53. Perimeter = 333.008821; Color: CYAN
1591: It is TRIANGLE. Coordinates of vertices: (23, -20), (70, -34), (-68, 7). Perimeter =  287.923620; Color: BLUE
1592: It is TRIANGLE. Coordinates of vertices: (-52, 57), (30, -4), (21, -56). Perimeter =  289.502689; Color: BLUE
1593: It is CIRCLE. Center coordinates: (9, -83), radius: 59. Perimeter = 370.707933; Color: RED
1594: It is CIRCLE. Center coordinates: (46, 4), radius: 56. Perimeter = 351.858377; Color: ORANGE
1595: It is CIRCLE. Center coordinates: (-100, -78), radius: 68. Perimeter = 427.256601; Color: GREEN
